data_completa,data,semana,qtd_marmitas,cardapio,qtd_frango,qtd_carne,qtd_calabresa,qtd_linguica,qtd_arroz,qtd_feijao,qtd_macarao,ano,mes
2024-06-13 17:10:58.211,2024-05-15,,52,"Arroz, soja, pirão de frango e purê de abóbora.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,5
2024-06-13 17:11:54.527,2024-05-16,,52,"Arroz, soja, carne louca de pernil e batata doce frita.",0.0,2.0,0.0,0.0,1.5,0.0,0.0,2024,5
2024-06-13 17:12:35.669,2024-05-17,,49,"Arroz, soja, calabresa e farofa de legumes com ovo.",0.0,0.0,2.5,0.0,1.5,0.0,0.0,2024,5
2024-06-13 17:13:16.482,2024-05-20,,53,"Arroz, soja, frango com legumes de milho refogado.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,5
2024-06-13 17:14:07.404,2024-05-21,,54,"Arroz, feijão, frango e salada de pepino.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,5
2024-06-13 17:14:56.322,2024-05-22,,52,"Arroz, soja, linguiça e salada de acelga.",0.0,0.0,0.0,2.5,1.5,0.0,0.0,2024,5
2024-06-13 17:15:24.761,2024-05-23,,52,Arroz strogonoff de frango e batata palha.,3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,5
2024-06-13 17:16:09.913,2024-05-27,,47,"Arroz, feijão, moela e salada de acelga.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,5
2024-06-13 17:16:36.868,2024-05-28,,46,Macarrão com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2024,5
2024-06-13 17:17:19.491,2024-05-29,,49,"Arroz, feijão, calabresa e farofa de legumes com ovo.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2024,5
2024-06-13 17:17:58.347,2024-05-30,,51,"Arroz, feijão, pirão de pernil e salada de couve.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,5
2024-07-10 19:04:45.182,2024-06-03,,52,"Arroz, feijão, frango com escarola e batata doce.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,6
2024-07-10 19:05:56.125,2024-06-04,,52,"Arroz feijão, linguiça com legumes e salada de repolho com cenoura.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2024,6
2024-07-10 19:07:45.627,2024-06-06,,53,"Arroz, feijão, pernil/calabresa e salada de acelga.",0.0,2.0,2.5,0.0,1.5,1.5,0.0,2024,6
2024-07-10 19:08:17.976,2024-06-07,,52,Macarrão com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2024,6
2024-07-10 19:10:05.147,2024-06-11,,53,"Arroz, feijão, pirão de frango e salada de acelga.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,6
2024-07-10 19:11:07.293,2024-06-12,,47,"Arroz, feijão, carne moída com repolho e farofa de legumes com bacon.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,6
2024-07-10 19:12:05.734,2024-06-13,,49,"Arroz, feijão, moela com legumes e salada de couve/farofa.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,6
2024-07-10 19:12:51.415,2024-06-14,,47,"Arroz, feijão, frango com legumes e tabule.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,6
2024-07-10 19:13:32.095,2024-06-17,,48,"Arroz , feijão, linguiça e batata doce.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2024,6
2024-07-10 19:14:31.943,2024-06-18,,51,Macarrão com molho de carne moída.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2024,6
2024-07-10 19:14:56.633,2024-06-19,,51,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,6
2024-07-10 19:16:28.264,2024-06-20,,50,"Arroz, feijão, frango e salada de cenoura com batata.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,6
2024-07-10 19:17:28.053,2024-06-25,,51,"Arroz, feijão, carne moída com acelga e farofa de legumes com bacon.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,6
2024-07-10 19:18:18.851,2024-06-26,,51,"Arroz, feijão, linguiça e salada de repolho.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2024,6
2024-07-10 19:18:54.743,2024-06-27,,50,"Arroz, feijão, moela e salada de acelga.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,6
2024-07-10 19:19:37.629,2024-06-28,,51,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,6
2024-08-30 18:48:48.172,2024-07-01,,47,"Arroz, feijão, calabresa e farofa de berinjela .",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2024,7
2024-08-30 18:49:25.006,2024-07-02,,47,"Arroz, feijão , joelho de porco e farofa de berinjela/ salada de acelga.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,7
2024-08-30 18:49:54.950,2024-07-03,,51,"Arroz, feijão, carne moída com talos de beterraba e purê de mandioquinha.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,7
2024-08-30 18:50:24.330,2024-07-04,,48,"Arroz, feijão, kibe frito e salada de beterraba.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,7
2024-08-30 18:50:57.600,2024-07-09,,50,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,7
2024-08-30 18:51:22.590,2024-07-10,,49,"Arroz, feijão, moela e farofa de abobrinha com ovo.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,7
2024-08-30 18:51:51.412,2024-07-11,,48,"Arroz, feijão, carne moída com abobrinha e farofa/salada de rabanete com nabo.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,7
2024-08-30 18:52:15.383,2024-07-12,,44,Macarrão com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2024,7
2024-08-30 18:52:49.568,2024-07-16,,50,"Arroz, feijão, carne louca e salada de acelga.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,7
2024-08-30 18:53:16.484,2024-07-17,,49,"Arroz, feijoada, farofa de linguiça e salada de repolho.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2024,7
2024-08-30 18:53:41.385,2024-07-18,,52,"Arroz, feijoada, farofa de berinjela e salada de acelga.",0.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,7
2024-08-30 18:54:09.841,2024-07-19,,54,"Arroz, feijão preto, carne louca de pernil e maionese.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,7
2024-08-30 18:54:49.648,2024-07-23,,50,Macarrão com molho de carne louca.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2024,7
2024-08-30 18:55:13.938,2024-07-24,,50,"Arroz, feijão, calabresa e farofa de linguiça.",0.0,0.0,2.5,2.5,1.5,1.5,0.0,2024,7
2024-08-30 18:55:40.912,2024-07-25,,51,"Arroz, feijão, carne moída com repolho e salada de batata/farofa de linguiça.",0.0,2.0,0.0,2.5,1.5,1.5,0.0,2024,7
2024-08-30 18:56:08.508,2024-07-26,,48,"Arroz, feijão, moela e batata doce frita.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,7
2024-08-30 18:56:39.795,2024-07-30,,49,"Arroz, feijão, carne louca de pernil e salada de escarola.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,7
2024-08-30 18:57:16.828,2024-07-31,,53,"Arroz, feijão, carne moída com legumes e salada de repolho.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,7
2024-08-30 18:58:00.468,2024-08-02,,53,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,8
2024-08-30 19:07:39.113,2024-08-06,,47,"Arroz, feijão, frango e salada de beterraba.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,8
2024-08-30 19:08:05.934,2024-08-07,,51,Macarrão com molho de carne moída.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2024,8
2024-08-30 19:18:51.628,2024-08-08,,52,"Arroz , feijão, calabresa e salada de couve.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2024,8
2024-08-30 19:19:12.454,2024-08-09,,51,"Arroz, feijão, calabresa e farofa de cenoura com bacon.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2024,8
2024-08-30 19:19:39.762,2024-08-13,,53,Macarrão com molho de carne louca.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2024,8
2024-08-30 19:20:08.564,2024-08-14,,52,"Arroz, feijão, frango com legumes e salada de repolho.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,8
2024-08-30 19:20:28.204,2024-08-15,,50,"Arroz, feijão, carne moída com batata e tabule.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,8
2024-08-30 19:20:50.647,2024-08-16,,50,"Arroz, feijão, moela novo escarola e maionese.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,8
2024-08-30 19:21:26.764,2024-08-20,,54,"Arroz, feijão, frango com escarola e salada de pepino/couve.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,8
2024-08-30 19:21:48.857,2024-08-21,,46,"Arroz, feijão, carne moída com legumes e farofa de linguiça com alho poró.",0.0,2.0,0.0,2.5,1.5,1.5,0.0,2024,8
2024-08-30 19:22:13.804,2024-08-22,,49,"Arroz, estrogonofe de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,8
2024-08-30 19:22:39.932,2024-08-23,,51,Macarrão com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2024,8
2024-08-30 19:23:11.092,2024-08-27,,57,"Arroz, feijão, carne moída com cenoura e farofa de linguiça.",0.0,2.0,0.0,2.5,1.5,1.5,0.0,2024,8
2024-08-30 19:23:34.253,2024-08-28,,51,"Arroz, feijão, carne louca e salada de repolho.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,8
2024-08-30 19:23:53.177,2024-08-29,,52,"Arroz, feijoada, farofa de cenoura com bacon e salada de acelga.",0.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,8
2024-08-30 19:24:14.047,2024-08-30,,50,"Arroz, feijoada, farofa de linguiça e salada de couve.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2024,8
2024-10-10 13:34:34.206,2024-09-03,,54,"Arroz, feijão preto, canjiquinha com pernil e salada de tomate com pepino.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,9
2024-10-10 13:35:01.135,2024-09-04,,52,"Arroz, feijão, frango e salada de repolho.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,9
2024-10-10 13:35:29.435,2024-09-05,,53,Macarrão com molho de carne moída.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2024,9
2024-10-10 13:35:55.305,2024-09-06,,50,"Arroz, feijão, frango com brócolis e salada de cenoura.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,9
2024-10-10 13:36:26.019,2024-09-10,,53,"Arroz, feijão, moela e salada de acelga.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,9
2024-10-10 13:37:05.092,2024-09-11,,50,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,9
2024-10-10 13:37:36.875,2024-09-12,,53,"Arroz, feijão, carne de porco e purê de batata doce.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,9
2024-10-10 13:38:07.404,2024-09-13,,51,"Arroz, feijão, carne moída com legumes e farofa de cenoura com bacon.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,9
2024-10-10 13:38:34.042,2024-09-17,,52,"Arroz, feijão, carne louca e salada de berinjela.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,9
2024-10-10 13:38:56.614,2024-09-18,,52,Macarrão com carne moída.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2024,9
2024-10-10 13:39:20.779,2024-09-19,,52,"Arroz, feijão, almôndegas e purê de abóbora.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,9
2024-10-10 13:40:07.637,2024-09-20,,53,"Arroz, feijão, calabresa/almôndegas e salada de repolho/purê e abóbora.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2024,9
2024-10-10 13:40:31.482,2024-09-24,,50,"Arroz, feijão, frango com legumes e salada de rabanete.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,9
2024-10-10 13:41:01.843,2024-09-25,,50,"Arroz, feijão, carne moída com acelga e farofa de bacon com alho poró.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,9
2024-10-10 13:41:25.718,2024-09-26,,52,Macarrão com molho de carne moída.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2024,9
2024-10-10 13:41:52.115,2024-09-27,,55,"Arroz, feijão, carne louca de cupim e salada de couve.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,9
