Data,ID,Forma_Pagamento,Valor
08/05/2024,6821427,PIX RECEBIDO,50.0
08/05/2024,95782718,PIX RECEBIDO,50.0
08/05/2024,36696773,PIX RECEBIDO,400.0
08/05/2024,11554105,PIX RECEBIDO,100.0
08/06/2024,99653882,PIX RECEBIDO,50.0
08/06/2024,84968933,PIX RECEBIDO,50.0
08/06/2024,57347382,PIX RECEBIDO,50.0
08/06/2024,49639514,PIX RECEBIDO,50.0
08/06/2024,16000918,PIX RECEBIDO,120.0
08/07/2024,96838542,PIX RECEBIDO,50.0
08/08/2024,85490801,PIX RECEBIDO,50.0
08/08/2024,90452742,PIX RECEBIDO,40.0
08/08/2024,96587272,PIX RECEBIDO,30.0
08/09/2024,23189628,PIX RECEBIDO,100.0
08/09/2024,12533952,PIX RECEBIDO,100.0
08/10/2024,57951176,PIX RECEBIDO,100.0
08/10/2024,57951176,PIX RECEBIDO,100.0
08/12/2024,86931275,PIX RECEBIDO,50.0
14/08/2024,31206593,PIX RECEBIDO,100.0
14/08/2024,11905834,PIX RECEBIDO,200.0
15/08/2024,67185877,PIX RECEBIDO,500.0
16/08/2024,25467959,PIX RECEBIDO,200.0
16/08/2024,53131715,PIX RECEBIDO,100.0
29/08/2024,35274115,PIX RECEBIDO,200.0
30/08/2024,910175,PIX RECEBIDO,50.0
30/08/2024,47477158,PIX RECEBIDO,250.0
30/08/2024,55385362,PIX RECEBIDO,200.0
30/08/2024,39099146,PIX RECEBIDO,30.0
30/08/2024,80040980,PIX RECEBIDO,50.0
30/08/2024,58302957,PIX RECEBIDO,20.0
31/08/2024,98430076,PIX RECEBIDO,200.0
31/08/2024,96838542,PIX RECEBIDO,50.0
31/08/2024,17920277,PIX RECEBIDO,30.0
09/01/2024,16068039,PIX RECEBIDO,50.0
09/01/2024,72636841,PIX RECEBIDO,30.0
09/01/2024,41814059,PIX RECEBIDO,50.0
09/01/2024,62043173,PIX RECEBIDO,120.0
09/01/2024,85199846,PIX RECEBIDO,100.0
09/01/2024,82272599,PIX RECEBIDO,80.0
09/01/2024,16443561,PIX RECEBIDO,100.0
09/01/2024,54129872,PIX RECEBIDO,50.0
09/01/2024,31084513,PIX RECEBIDO,200.0
09/01/2024,98189054,PIX RECEBIDO,75.0
09/01/2024,17899486,PIX RECEBIDO,200.0
09/01/2024,14353532,PIX RECEBIDO,300.0
09/01/2024,20229240,PIX RECEBIDO,35.0
09/01/2024,28383099,PIX RECEBIDO,50.0
09/01/2024,86052017,PIX RECEBIDO,60.0
09/01/2024,85490801,PIX RECEBIDO,50.0
09/01/2024,75441102,PIX RECEBIDO,50.0
09/01/2024,33249407,PIX RECEBIDO,100.0
09/01/2024,69231827,PIX RECEBIDO,50.0
09/01/2024,8311474,PIX RECEBIDO,200.0
09/01/2024,55217087,PIX RECEBIDO,100.0
09/02/2024,14702559,PIX RECEBIDO,50.0
09/02/2024,64291322,PIX RECEBIDO,200.0
09/02/2024,81862845,PIX RECEBIDO,150.0
09/02/2024,92094271,PIX RECEBIDO,50.0
09/02/2024,8450455,PIX RECEBIDO,300.0
09/02/2024,21718869,PIX RECEBIDO,50.0
09/02/2024,36696773,PIX RECEBIDO,500.0
09/03/2024,89655637,PIX RECEBIDO,50.0
09/03/2024,99653882,PIX RECEBIDO,50.0
09/04/2024,19078696,PIX RECEBIDO,30.0
09/04/2024,49639514,PIX RECEBIDO,50.0
09/04/2024,544645,PIX RECEBIDO,50.0
09/04/2024,95782718,PIX RECEBIDO,50.0
09/04/2024,54503978,PIX RECEBIDO,50.0
09/05/2024,57347382,PIX RECEBIDO,50.0
09/05/2024,11554105,PIX RECEBIDO,100.0
09/06/2024,16000918,PIX RECEBIDO,120.0
09/06/2024,66673177,PIX RECEBIDO,150.0
09/06/2024,6821427,PIX RECEBIDO,50.0
09/08/2024,90452742,PIX RECEBIDO,40.0
09/08/2024,96587272,PIX RECEBIDO,30.0
09/09/2024,12533952,PIX RECEBIDO,100.0
09/10/2024,46825102,PIX RECEBIDO,450.0
09/10/2024,57951176,PIX RECEBIDO,100.0
09/10/2024,57951176,PIX RECEBIDO,100.0
09/12/2024,39093517,PIX RECEBIDO,50.0
09/12/2024,86931275,PIX RECEBIDO,50.0
13/09/2024,76057342,PIX RECEBIDO,50.0
13/09/2024,23189628,PIX RECEBIDO,100.0
14/09/2024,11905834,PIX RECEBIDO,200.0
14/09/2024,31206593,PIX RECEBIDO,100.0
15/09/2024,6351202,PIX RECEBIDO,100.0
16/09/2024,25467959,PIX RECEBIDO,200.0
16/09/2024,53131715,PIX RECEBIDO,100.0
16/09/2024,43247610,PIX RECEBIDO,500.0
20/09/2024,95418888,PIX RECEBIDO,100.0
21/09/2024,7227114,PIX RECEBIDO,500.0
27/09/2024,96838542,PIX RECEBIDO,50.0
27/09/2024,910175,PIX RECEBIDO,50.0
29/09/2024,95625891,PIX RECEBIDO,50.0
29/09/2024,43247610,PIX RECEBIDO,500.0
30/09/2024,39099146,PIX RECEBIDO,30.0
